transaction_id,customer_id,transaction_date,product_id,category,subcategory,color,material,unit_price,discount,final_unit_price,quantity,total_amount
T0064411,CUST_04039,2025-01-18,P00214,Hoodies & Sweatshirts,Zip-Up Hoodie,Heather Grey,French Terry,77.0,0.0,77.0,1,77.0
T0064412,CUST_04039,2025-02-04,P00218,Hoodies & Sweatshirts,Crewneck Sweatshirt,Charcoal,Cashmere Blend,129.91,10.0,116.92,1,116.92
T0064413,CUST_04039,2025-02-04,P00222,Hoodies & Sweatshirts,Cropped Hoodie,Terracotta,Poly-Spandex,87.34,15.0,74.24,1,74.24
T0064414,CUST_04039,2025-02-07,P00127,Shorts,Cargo Shorts,Olive Green,French Terry,88.18,0.0,88.18,1,88.18
T0064415,CUST_04039,2025-03-09,P00224,Hoodies & Sweatshirts,Cropped Hoodie,Heather Grey,Cashmere Blend,63.1,10.0,56.79,1,56.79
T0064416,CUST_04039,2025-04-07,P00220,Hoodies & Sweatshirts,Crewneck Sweatshirt,Terracotta,French Terry,72.16,0.0,72.16,2,144.32
T0064417,CUST_04039,2025-06-07,P00193,Sweaters & Knitwear,V-Neck Sweater,White,Corduroy,79.67,0.0,79.67,1,79.67
T0064418,CUST_04039,2025-11-22,P00217,Hoodies & Sweatshirts,Crewneck Sweatshirt,White,Linen,97.61,15.0,82.97,2,165.94
T0064419,CUST_04039,2026-01-20,P00222,Hoodies & Sweatshirts,Cropped Hoodie,Terracotta,Poly-Spandex,87.34,10.0,78.61,1,78.61
T0064420,CUST_04039,2026-02-21,P00172,Dresses & Skirts,Wrap Dress,Terracotta,Corduroy,98.65,0.0,98.65,1,98.65
T0064421,CUST_04039,2026-04-06,P00210,Hoodies & Sweatshirts,Pullover Hoodie,Terracotta,Linen,79.83,0.0,79.83,1,79.83
T0064422,CUST_04039,2026-05-17,P00211,Hoodies & Sweatshirts,Pullover Hoodie,Olive Green,Cashmere Blend,107.03,20.0,85.62,1,85.62
T0064423,CUST_04039,2026-05-20,P00223,Hoodies & Sweatshirts,Cropped Hoodie,Olive Green,Linen,92.99,0.0,92.99,1,92.99
T0064424,CUST_04039,2026-06-22,P00190,Sweaters & Knitwear,Crewneck Sweater,Heather Grey,Linen,140.82,10.0,126.74,2,253.48
T0064425,CUST_04039,2026-08-09,P00211,Hoodies & Sweatshirts,Pullover Hoodie,Olive Green,Cashmere Blend,107.03,15.0,90.98,1,90.98
T0064426,CUST_04039,2026-08-11,P00209,Hoodies & Sweatshirts,Pullover Hoodie,Burgundy,Poly-Spandex,62.7,5.0,59.56,2,119.12
T0064427,CUST_04040,2025-01-20,P00244,Jackets & Outerwear,Puffer Jacket,Terracotta,Cashmere Blend,73.61,20.0,58.89,1,58.89
T0064428,CUST_04040,2025-02-23,P00313,Loungewear,Lounge Pants,White,Corduroy,83.8,15.0,71.23,1,71.23
T0064429,CUST_04040,2025-03-28,P00229,Jackets & Outerwear,Denim Jacket,White,Poly-Spandex,90.51,0.0,90.51,2,181.02
T0064430,CUST_04040,2025-04-03,P00261,Jackets & Outerwear,Parka,Olive Green,French Terry,114.3,0.0,114.3,1,114.3
T0064431,CUST_04040,2025-05-08,P00252,Jackets & Outerwear,Utility Jacket,Charcoal,Corduroy,139.02,5.0,132.07,1,132.07
T0064432,CUST_04040,2025-05-25,P00246,Jackets & Outerwear,Trucker Jacket,Terracotta,Corduroy,79.36,25.0,59.52,2,119.04
T0064433,CUST_04040,2025-09-21,P00234,Jackets & Outerwear,Leather Biker Jacket,Terracotta,French Terry,180.46,20.0,144.37,2,288.74
T0064434,CUST_04040,2025-09-26,P00241,Jackets & Outerwear,Puffer Jacket,White,French Terry,90.05,0.0,90.05,1,90.05
T0064435,CUST_04040,2025-09-29,P00237,Jackets & Outerwear,Bomber Jacket,Olive Green,Linen,61.89,10.0,55.7,1,55.7
T0064436,CUST_04040,2025-11-09,P00235,Jackets & Outerwear,Leather Biker Jacket,Olive Green,Poly-Spandex,99.1,10.0,89.19,1,89.19
T0064437,CUST_04040,2025-11-30,P00239,Jackets & Outerwear,Bomber Jacket,White,Corduroy,89.37,10.0,80.43,1,80.43
T0064438,CUST_04040,2026-01-20,P00318,Loungewear,Lounge Shorts,Terracotta,Cashmere Blend,38.97,10.0,35.07,2,70.14
T0064439,CUST_04040,2026-02-16,P00240,Jackets & Outerwear,Bomber Jacket,Charcoal,French Terry,98.08,20.0,78.46,1,78.46
T0064440,CUST_04040,2026-02-24,P00246,Jackets & Outerwear,Trucker Jacket,Terracotta,Corduroy,79.36,15.0,67.46,1,67.46
T0064441,CUST_04040,2026-03-22,P00255,Jackets & Outerwear,Windbreaker,Burgundy,Poly-Spandex,115.29,20.0,92.23,1,92.23
T0064442,CUST_04040,2026-03-28,P00259,Jackets & Outerwear,Trench Coat,Olive Green,Corduroy,115.42,0.0,115.42,1,115.42
T0064443,CUST_04040,2026-03-31,P00257,Jackets & Outerwear,Trench Coat,Burgundy,Linen,138.41,5.0,131.49,1,131.49
T0064444,CUST_04040,2026-05-05,P00239,Jackets & Outerwear,Bomber Jacket,White,Corduroy,89.37,20.0,71.5,1,71.5
T0064445,CUST_04040,2026-08-05,P00250,Jackets & Outerwear,Utility Jacket,Heather Grey,Linen,87.58,15.0,74.44,1,74.44
T0064446,CUST_04041,2025-01-29,P00260,Jackets & Outerwear,Trench Coat,Heather Grey,French Terry,81.77,10.0,73.59,1,73.59
T0064447,CUST_04041,2025-03-16,P00256,Jackets & Outerwear,Windbreaker,Terracotta,Linen,149.77,5.0,142.28,1,142.28
T0064448,CUST_04041,2025-03-18,P00248,Jackets & Outerwear,Trucker Jacket,Heather Grey,Poly-Spandex,211.89,0.0,211.89,1,211.89
T0064449,CUST_04041,2025-03-18,P00237,Jackets & Outerwear,Bomber Jacket,Olive Green,Linen,61.89,0.0,61.89,1,61.89
T0064450,CUST_04041,2025-04-15,P00260,Jackets & Outerwear,Trench Coat,Heather Grey,French Terry,81.77,0.0,81.77,1,81.77
T0064451,CUST_04041,2025-05-13,P00237,Jackets & Outerwear,Bomber Jacket,Olive Green,Linen,61.89,10.0,55.7,1,55.7
T0064452,CUST_04041,2025-06-12,P00252,Jackets & Outerwear,Utility Jacket,Charcoal,Corduroy,139.02,0.0,139.02,1,139.02
T0064453,CUST_04041,2025-06-23,P00007,Shirts,Oxford Shirt,Olive Green,French Terry,66.26,5.0,62.95,1,62.95
T0064454,CUST_04041,2025-06-27,P00255,Jackets & Outerwear,Windbreaker,Burgundy,Poly-Spandex,115.29,15.0,98.0,3,294.0
T0064455,CUST_04041,2025-07-30,P00252,Jackets & Outerwear,Utility Jacket,Charcoal,Corduroy,139.02,20.0,111.22,1,111.22
T0064456,CUST_04041,2025-09-07,P00250,Jackets & Outerwear,Utility Jacket,Heather Grey,Linen,87.58,0.0,87.58,1,87.58
T0064457,CUST_04041,2025-09-18,P00236,Jackets & Outerwear,Leather Biker Jacket,Heather Grey,Linen,94.32,15.0,80.17,3,240.51
T0064458,CUST_04041,2026-01-06,P00240,Jackets & Outerwear,Bomber Jacket,Charcoal,French Terry,98.08,0.0,98.08,1,98.08
T0064459,CUST_04041,2026-01-10,P00209,Hoodies & Sweatshirts,Pullover Hoodie,Burgundy,Poly-Spandex,62.7,15.0,53.3,1,53.3
T0064460,CUST_04041,2026-01-13,P00238,Jackets & Outerwear,Bomber Jacket,Heather Grey,Cashmere Blend,108.69,15.0,92.39,1,92.39
T0064461,CUST_04041,2026-01-16,P00048,T-Shirts,Henley T-Shirt,Charcoal,Poly-Spandex,50.4,15.0,42.84,1,42.84
T0064462,CUST_04041,2026-03-07,P00137,Shorts,Bermuda Shorts,Burgundy,Linen,61.4,10.0,55.26,1,55.26
T0064463,CUST_04041,2026-04-08,P00245,Jackets & Outerwear,Trucker Jacket,Burgundy,Cashmere Blend,230.2,0.0,230.2,1,230.2
T0064464,CUST_04041,2026-05-09,P00245,Jackets & Outerwear,Trucker Jacket,Burgundy,Cashmere Blend,230.2,5.0,218.69,2,437.38
T0064465,CUST_04041,2026-05-13,P00260,Jackets & Outerwear,Trench Coat,Heather Grey,French Terry,81.77,10.0,73.59,1,73.59
T0064466,CUST_04041,2026-06-18,P00248,Jackets & Outerwear,Trucker Jacket,Heather Grey,Poly-Spandex,211.89,0.0,211.89,1,211.89
T0064467,CUST_04042,2025-02-15,P00121,Shorts,Denim Shorts,White,French Terry,39.62,5.0,37.64,1,37.64
T0064468,CUST_04042,2025-02-20,P00130,Shorts,Chino Shorts,Heather Grey,Linen,41.11,0.0,41.11,2,82.22
T0064469,CUST_04042,2025-04-11,P00136,Shorts,Running Shorts,Terracotta,Linen,41.51,20.0,33.21,1,33.21
T0064470,CUST_04042,2025-05-06,P00130,Shorts,Chino Shorts,Heather Grey,Linen,41.11,15.0,34.94,1,34.94
T0064471,CUST_04042,2025-05-22,P00127,Shorts,Cargo Shorts,Olive Green,French Terry,88.18,20.0,70.54,1,70.54
T0064472,CUST_04042,2025-05-27,P00023,Shirts,Resort Shirt,White,Linen,89.36,15.0,75.96,1,75.96
T0064473,CUST_04042,2025-06-09,P00137,Shorts,Bermuda Shorts,Burgundy,Linen,61.4,0.0,61.4,2,122.8
T0064474,CUST_04042,2025-06-27,P00130,Shorts,Chino Shorts,Heather Grey,Linen,41.11,25.0,30.83,1,30.83
T0064475,CUST_04042,2025-11-21,P00137,Shorts,Bermuda Shorts,Burgundy,Linen,61.4,5.0,58.33,2,116.66
T0064476,CUST_04042,2025-12-28,P00273,Blazers & Suits,Two-Piece Suit,Olive Green,Corduroy,134.96,0.0,134.96,1,134.96
T0064477,CUST_04042,2026-02-01,P00123,Shorts,Denim Shorts,Burgundy,Linen,57.52,10.0,51.77,1,51.77
T0064478,CUST_04042,2026-02-24,P00063,Tops,Blouse,Burgundy,Linen,55.04,5.0,52.29,1,52.29
T0064479,CUST_04042,2026-06-29,P00130,Shorts,Chino Shorts,Heather Grey,Linen,41.11,0.0,41.11,1,41.11
T0064480,CUST_04043,2025-01-29,P00199,Sweaters & Knitwear,Turtleneck,Olive Green,Corduroy,93.62,10.0,84.26,1,84.26
T0064481,CUST_04043,2025-02-12,P00199,Sweaters & Knitwear,Turtleneck,Olive Green,Corduroy,93.62,0.0,93.62,1,93.62
T0064482,CUST_04043,2025-02-14,P00191,Sweaters & Knitwear,Crewneck Sweater,White,Cashmere Blend,157.23,0.0,157.23,1,157.23
T0064483,CUST_04043,2025-03-20,P00192,Sweaters & Knitwear,Crewneck Sweater,Charcoal,Corduroy,81.54,5.0,77.46,1,77.46
T0064484,CUST_04043,2025-03-28,P00202,Sweaters & Knitwear,Cardigan,Heather Grey,Poly-Spandex,142.38,10.0,128.14,1,128.14
T0064485,CUST_04043,2025-04-09,P00196,Sweaters & Knitwear,V-Neck Sweater,Terracotta,Linen,67.83,5.0,64.44,2,128.88
T0064486,CUST_04043,2025-04-12,P00190,Sweaters & Knitwear,Crewneck Sweater,Heather Grey,Linen,140.82,20.0,112.66,1,112.66
T0064487,CUST_04043,2025-05-02,P00301,Activewear,Performance T-Shirt,White,French Terry,101.84,5.0,96.75,1,96.75
T0064488,CUST_04043,2025-05-06,P00189,Sweaters & Knitwear,Crewneck Sweater,Olive Green,Poly-Spandex,58.58,15.0,49.79,1,49.79
T0064489,CUST_04043,2025-05-15,P00197,Sweaters & Knitwear,Turtleneck,Burgundy,Linen,112.33,10.0,101.1,1,101.1
T0064490,CUST_04043,2025-05-19,P00313,Loungewear,Lounge Pants,White,Corduroy,83.8,0.0,83.8,2,167.6
T0064491,CUST_04043,2025-08-01,P00192,Sweaters & Knitwear,Crewneck Sweater,Charcoal,Corduroy,81.54,0.0,81.54,1,81.54
T0064492,CUST_04043,2025-08-28,P00208,Sweaters & Knitwear,Cable-Knit Sweater,Terracotta,Poly-Spandex,60.55,25.0,45.41,3,136.23
T0064493,CUST_04043,2025-08-29,P00193,Sweaters & Knitwear,V-Neck Sweater,White,Corduroy,79.67,0.0,79.67,1,79.67
T0064494,CUST_04043,2025-09-06,P00190,Sweaters & Knitwear,Crewneck Sweater,Heather Grey,Linen,140.82,0.0,140.82,1,140.82
T0064495,CUST_04043,2025-10-15,P00193,Sweaters & Knitwear,V-Neck Sweater,White,Corduroy,79.67,0.0,79.67,2,159.34
T0064496,CUST_04043,2026-01-06,P00100,Pants & Jeans,Bootcut Jeans,Terracotta,French Terry,56.83,0.0,56.83,3,170.49
T0064497,CUST_04043,2026-02-22,P00208,Sweaters & Knitwear,Cable-Knit Sweater,Terracotta,Poly-Spandex,60.55,0.0,60.55,1,60.55
T0064498,CUST_04043,2026-04-11,P00039,T-Shirts,V-Neck T-Shirt,Burgundy,Corduroy,34.01,20.0,27.21,1,27.21
T0064499,CUST_04043,2026-05-14,P00194,Sweaters & Knitwear,V-Neck Sweater,Charcoal,French Terry,141.28,10.0,127.15,1,127.15
T0064500,CUST_04043,2026-05-15,P00202,Sweaters & Knitwear,Cardigan,Heather Grey,Poly-Spandex,142.38,10.0,128.14,1,128.14
T0064501,CUST_04043,2026-07-27,P00201,Sweaters & Knitwear,Cardigan,Olive Green,French Terry,99.99,5.0,94.99,3,284.97
T0064502,CUST_04044,2025-01-17,P00272,Blazers & Suits,Suit Jacket,Heather Grey,Corduroy,158.46,0.0,158.46,1,158.46
T0064503,CUST_04044,2025-01-19,P00271,Blazers & Suits,Suit Jacket,Olive Green,Cashmere Blend,115.93,5.0,110.13,1,110.13
T0064504,CUST_04044,2025-01-26,P00266,Blazers & Suits,Tailored Blazer,Charcoal,Corduroy,185.87,15.0,157.99,1,157.99
T0064505,CUST_04044,2025-03-14,P00001,Shirts,Formal Shirt,White,French Terry,69.82,0.0,69.82,2,139.64
T0064506,CUST_04044,2025-06-05,P00273,Blazers & Suits,Two-Piece Suit,Olive Green,Corduroy,134.96,15.0,114.72,1,114.72
T0064507,CUST_04044,2025-07-21,P00265,Blazers & Suits,Tailored Blazer,White,Cashmere Blend,158.93,15.0,135.09,1,135.09
T0064508,CUST_04044,2025-08-12,P00265,Blazers & Suits,Tailored Blazer,White,Cashmere Blend,158.93,0.0,158.93,1,158.93
T0064509,CUST_04044,2025-08-22,P00048,T-Shirts,Henley T-Shirt,Charcoal,Poly-Spandex,50.4,0.0,50.4,1,50.4
T0064510,CUST_04044,2026-01-05,P00124,Shorts,Denim Shorts,Terracotta,Cashmere Blend,82.46,0.0,82.46,2,164.92
T0064511,CUST_04044,2026-02-17,P00266,Blazers & Suits,Tailored Blazer,Charcoal,Corduroy,185.87,0.0,185.87,1,185.87
T0064512,CUST_04044,2026-04-09,P00252,Jackets & Outerwear,Utility Jacket,Charcoal,Corduroy,139.02,10.0,125.12,1,125.12
T0064513,CUST_04044,2026-05-06,P00268,Blazers & Suits,Tailored Blazer,Terracotta,Poly-Spandex,150.7,0.0,150.7,1,150.7
T0064514,CUST_04044,2026-05-12,P00216,Hoodies & Sweatshirts,Zip-Up Hoodie,Charcoal,Linen,120.43,10.0,108.39,2,216.78
T0064515,CUST_04044,2026-05-25,P00268,Blazers & Suits,Tailored Blazer,Terracotta,Poly-Spandex,150.7,5.0,143.16,1,143.16
T0064516,CUST_04044,2026-05-26,P00270,Blazers & Suits,Suit Jacket,Terracotta,Linen,134.89,0.0,134.89,1,134.89
T0064517,CUST_04044,2026-07-23,P00171,Dresses & Skirts,Wrap Dress,Burgundy,Cashmere Blend,71.2,0.0,71.2,1,71.2
T0064518,CUST_04045,2025-02-12,P00326,Loungewear,Pajama Set,Charcoal,Corduroy,64.53,0.0,64.53,3,193.59
T0064519,CUST_04045,2025-05-10,P00320,Loungewear,Lounge Shorts,Heather Grey,French Terry,35.12,10.0,31.61,1,31.61
T0064520,CUST_04045,2025-05-20,P00318,Loungewear,Lounge Shorts,Terracotta,Cashmere Blend,38.97,10.0,35.07,2,70.14
T0064521,CUST_04045,2025-06-05,P00035,T-Shirts,Crew Neck T-Shirt,White,Poly-Spandex,51.51,0.0,51.51,2,103.02
T0064522,CUST_04045,2025-07-04,P00139,Shorts,Bermuda Shorts,Olive Green,Corduroy,96.3,15.0,81.85,1,81.85
T0064523,CUST_04045,2025-09-26,P00026,Shirts,Mandarin Collar Shirt,Charcoal,Corduroy,57.55,15.0,48.92,1,48.92
T0064524,CUST_04045,2025-09-30,P00105,Pants & Jeans,Cargo Pants,Olive Green,Cashmere Blend,54.31,0.0,54.31,1,54.31
T0064525,CUST_04045,2025-12-11,P00311,Loungewear,Sweatpants,White,Cashmere Blend,67.97,5.0,64.57,1,64.57
T0064526,CUST_04045,2026-01-09,P00160,Dresses & Skirts,Pleated Skirt,Terracotta,French Terry,59.51,0.0,59.51,2,119.02
T0064527,CUST_04045,2026-05-12,P00146,Dresses & Skirts,Midi Skirt,Charcoal,Corduroy,76.23,0.0,76.23,1,76.23
T0064528,CUST_04045,2026-06-03,P00056,T-Shirts,Graphic T-Shirt,Heather Grey,Linen,37.13,0.0,37.13,1,37.13
T0064529,CUST_04045,2026-06-14,P00319,Loungewear,Lounge Shorts,Olive Green,Corduroy,69.2,0.0,69.2,1,69.2
T0064530,CUST_04045,2026-07-22,P00321,Loungewear,Lounge T-Shirt,Olive Green,French Terry,64.33,20.0,51.46,1,51.46
T0064531,CUST_04045,2026-08-06,P00079,Tops,Wrap Top,Olive Green,Corduroy,63.45,0.0,63.45,1,63.45
T0064532,CUST_04046,2025-03-03,P00297,Activewear,Track Pants,Olive Green,Linen,67.73,0.0,67.73,1,67.73
T0064533,CUST_04046,2025-03-09,P00297,Activewear,Track Pants,Olive Green,Linen,67.73,0.0,67.73,1,67.73
T0064534,CUST_04046,2025-03-22,P00300,Activewear,Track Pants,Charcoal,French Terry,68.72,5.0,65.28,1,65.28
T0064535,CUST_04046,2025-04-22,P00308,Activewear,Athletic Hoodie,Heather Grey,Poly-Spandex,87.97,0.0,87.97,1,87.97
T0064536,CUST_04046,2025-05-27,P00302,Activewear,Performance T-Shirt,Charcoal,Poly-Spandex,39.39,10.0,35.45,2,70.9
T0064537,CUST_04046,2025-07-23,P00280,Activewear,Sports Bra,Terracotta,French Terry,63.24,15.0,53.75,1,53.75
T0064538,CUST_04046,2025-08-08,P00305,Activewear,Athletic Hoodie,Burgundy,Cashmere Blend,56.97,0.0,56.97,3,170.91
T0064539,CUST_04046,2025-08-24,P00277,Activewear,Sports Bra,White,Linen,48.29,0.0,48.29,1,48.29
T0064540,CUST_04046,2025-09-03,P00025,Shirts,Mandarin Collar Shirt,White,Cashmere Blend,57.5,10.0,51.75,2,103.5
T0064541,CUST_04046,2025-09-05,P00067,Tops,Crop Top,Olive Green,French Terry,47.63,10.0,42.87,1,42.87
T0064542,CUST_04046,2025-09-29,P00287,Activewear,Running Shorts,White,French Terry,65.75,10.0,59.18,2,118.36
T0064543,CUST_04046,2025-10-16,P00299,Activewear,Track Pants,White,Corduroy,36.09,5.0,34.29,1,34.29
T0064544,CUST_04046,2026-01-28,P00302,Activewear,Performance T-Shirt,Charcoal,Poly-Spandex,39.39,0.0,39.39,1,39.39
T0064545,CUST_04046,2026-03-11,P00308,Activewear,Athletic Hoodie,Heather Grey,Poly-Spandex,87.97,25.0,65.98,1,65.98
T0064546,CUST_04046,2026-03-18,P00292,Activewear,Leggings,Terracotta,Corduroy,62.68,0.0,62.68,1,62.68
T0064547,CUST_04046,2026-04-08,P00308,Activewear,Athletic Hoodie,Heather Grey,Poly-Spandex,87.97,15.0,74.77,1,74.77
T0064548,CUST_04046,2026-05-29,P00279,Activewear,Sports Bra,Burgundy,Corduroy,85.42,0.0,85.42,2,170.84
T0064549,CUST_04046,2026-07-10,P00290,Activewear,Leggings,Charcoal,Linen,59.88,15.0,50.9,1,50.9
T0064550,CUST_04046,2026-07-12,P00283,Activewear,Running Top,Olive Green,Linen,79.53,10.0,71.58,1,71.58
T0064551,CUST_04046,2026-08-09,P00142,Dresses & Skirts,Mini Skirt,Heather Grey,Poly-Spandex,64.89,0.0,64.89,1,64.89
T0064552,CUST_04047,2025-01-27,P00317,Loungewear,Lounge Shorts,Burgundy,Linen,52.95,25.0,39.71,1,39.71
T0064553,CUST_04047,2025-03-08,P00325,Loungewear,Pajama Set,White,Cashmere Blend,86.9,0.0,86.9,1,86.9
T0064554,CUST_04047,2025-06-06,P00326,Loungewear,Pajama Set,Charcoal,Corduroy,64.53,10.0,58.08,2,116.16
T0064555,CUST_04047,2025-06-25,P00311,Loungewear,Sweatpants,White,Cashmere Blend,67.97,0.0,67.97,1,67.97
T0064556,CUST_04047,2025-07-08,P00267,Blazers & Suits,Tailored Blazer,Burgundy,French Terry,149.43,10.0,134.49,1,134.49
T0064557,CUST_04047,2025-08-07,P00328,Loungewear,Pajama Set,Terracotta,Poly-Spandex,47.93,0.0,47.93,2,95.86
T0064558,CUST_04047,2026-02-07,P00090,Pants & Jeans,Straight Leg Jeans,Terracotta,Linen,85.71,5.0,81.42,2,162.84
T0064559,CUST_04047,2026-04-29,P00313,Loungewear,Lounge Pants,White,Corduroy,83.8,0.0,83.8,1,83.8
T0064560,CUST_04047,2026-05-17,P00320,Loungewear,Lounge Shorts,Heather Grey,French Terry,35.12,20.0,28.1,2,56.2
T0064561,CUST_04048,2025-01-03,P00223,Hoodies & Sweatshirts,Cropped Hoodie,Olive Green,Linen,92.99,0.0,92.99,1,92.99
T0064562,CUST_04048,2025-02-03,P00325,Loungewear,Pajama Set,White,Cashmere Blend,86.9,15.0,73.87,2,147.74
T0064563,CUST_04048,2025-02-14,P00216,Hoodies & Sweatshirts,Zip-Up Hoodie,Charcoal,Linen,120.43,15.0,102.37,1,102.37
T0064564,CUST_04048,2025-02-14,P00224,Hoodies & Sweatshirts,Cropped Hoodie,Heather Grey,Cashmere Blend,63.1,5.0,59.95,1,59.95
T0064565,CUST_04048,2025-02-22,P00209,Hoodies & Sweatshirts,Pullover Hoodie,Burgundy,Poly-Spandex,62.7,0.0,62.7,2,125.4
T0064566,CUST_04048,2025-04-15,P00315,Loungewear,Lounge Pants,Burgundy,Poly-Spandex,64.78,5.0,61.54,1,61.54
T0064567,CUST_04048,2025-04-28,P00221,Hoodies & Sweatshirts,Cropped Hoodie,Burgundy,French Terry,77.99,0.0,77.99,1,77.99
T0064568,CUST_04048,2025-05-11,P00223,Hoodies & Sweatshirts,Cropped Hoodie,Olive Green,Linen,92.99,0.0,92.99,1,92.99
T0064569,CUST_04048,2025-06-02,P00212,Hoodies & Sweatshirts,Pullover Hoodie,Heather Grey,Corduroy,58.15,25.0,43.61,1,43.61
T0064570,CUST_04048,2025-06-03,P00219,Hoodies & Sweatshirts,Crewneck Sweatshirt,Burgundy,Corduroy,82.22,0.0,82.22,1,82.22
T0064571,CUST_04048,2025-09-01,P00131,Shorts,Chino Shorts,White,Cashmere Blend,49.52,0.0,49.52,1,49.52
T0064572,CUST_04048,2025-12-04,P00272,Blazers & Suits,Suit Jacket,Heather Grey,Corduroy,158.46,10.0,142.61,1,142.61
T0064573,CUST_04048,2025-12-19,P00219,Hoodies & Sweatshirts,Crewneck Sweatshirt,Burgundy,Corduroy,82.22,0.0,82.22,1,82.22
T0064574,CUST_04048,2026-05-02,P00273,Blazers & Suits,Two-Piece Suit,Olive Green,Corduroy,134.96,10.0,121.46,1,121.46
T0064575,CUST_04048,2026-06-21,P00109,Pants & Jeans,Formal Trousers,White,Poly-Spandex,99.68,15.0,84.73,1,84.73
T0064576,CUST_04048,2026-06-27,P00227,Hoodies & Sweatshirts,Fleece Sweatshirt,White,French Terry,179.33,0.0,179.33,1,179.33
T0064577,CUST_04048,2026-07-19,P00224,Hoodies & Sweatshirts,Cropped Hoodie,Heather Grey,Cashmere Blend,63.1,0.0,63.1,1,63.1
T0064578,CUST_04049,2025-01-15,P00239,Jackets & Outerwear,Bomber Jacket,White,Corduroy,89.37,20.0,71.5,1,71.5
T0064579,CUST_04049,2025-02-05,P00232,Jackets & Outerwear,Denim Jacket,Terracotta,Corduroy,102.62,10.0,92.36,2,184.72
T0064580,CUST_04049,2025-06-19,P00253,Jackets & Outerwear,Windbreaker,White,Corduroy,203.08,0.0,203.08,2,406.16
T0064581,CUST_04049,2025-06-20,P00273,Blazers & Suits,Two-Piece Suit,Olive Green,Corduroy,134.96,0.0,134.96,1,134.96
T0064582,CUST_04049,2025-06-27,P00268,Blazers & Suits,Tailored Blazer,Terracotta,Poly-Spandex,150.7,15.0,128.09,1,128.09
T0064583,CUST_04049,2025-07-07,P00234,Jackets & Outerwear,Leather Biker Jacket,Terracotta,French Terry,180.46,25.0,135.34,1,135.34
T0064584,CUST_04049,2025-09-02,P00230,Jackets & Outerwear,Denim Jacket,Charcoal,Linen,111.91,10.0,100.72,1,100.72
T0064585,CUST_04049,2025-10-03,P00236,Jackets & Outerwear,Leather Biker Jacket,Heather Grey,Linen,94.32,5.0,89.6,2,179.2
T0064586,CUST_04049,2026-02-07,P00320,Loungewear,Lounge Shorts,Heather Grey,French Terry,35.12,5.0,33.36,1,33.36
T0064587,CUST_04049,2026-02-22,P00252,Jackets & Outerwear,Utility Jacket,Charcoal,Corduroy,139.02,5.0,132.07,2,264.14
T0064588,CUST_04049,2026-02-25,P00354,Traditional Wear,Kurti,Terracotta,French Terry,111.0,0.0,111.0,1,111.0
T0064589,CUST_04049,2026-02-26,P00353,Traditional Wear,Kurti,Burgundy,Corduroy,75.45,5.0,71.68,2,143.36
T0064590,CUST_04049,2026-03-11,P00373,Traditional Wear,Nehru Jacket,White,Corduroy,113.24,20.0,90.59,1,90.59
T0064591,CUST_04049,2026-04-07,P00372,Traditional Wear,Dhoti,Charcoal,Corduroy,132.55,15.0,112.67,1,112.67
T0064592,CUST_04049,2026-04-13,P00366,Traditional Wear,Lehenga,Terracotta,Corduroy,136.34,0.0,136.34,1,136.34
T0064593,CUST_04049,2026-05-06,P00356,Traditional Wear,Kurti,Heather Grey,Linen,100.61,0.0,100.61,1,100.61
T0064594,CUST_04049,2026-05-06,P00353,Traditional Wear,Kurti,Burgundy,Corduroy,75.45,15.0,64.13,1,64.13
T0064595,CUST_04049,2026-06-05,P00373,Traditional Wear,Nehru Jacket,White,Corduroy,113.24,0.0,113.24,1,113.24
T0064596,CUST_04050,2025-02-06,P00313,Loungewear,Lounge Pants,White,Corduroy,83.8,0.0,83.8,1,83.8
T0064597,CUST_04050,2025-02-12,P00116,Pants & Jeans,Jogger Pants,Heather Grey,Linen,62.05,5.0,58.95,1,58.95
T0064598,CUST_04050,2025-03-31,P00192,Sweaters & Knitwear,Crewneck Sweater,Charcoal,Corduroy,81.54,0.0,81.54,1,81.54
T0064599,CUST_04050,2025-04-26,P00325,Loungewear,Pajama Set,White,Cashmere Blend,86.9,5.0,82.56,1,82.56
T0064600,CUST_04050,2025-07-05,P00322,Loungewear,Lounge T-Shirt,Heather Grey,Poly-Spandex,45.66,0.0,45.66,2,91.32
T0064601,CUST_04050,2025-07-15,P00323,Loungewear,Lounge T-Shirt,White,Linen,68.71,10.0,61.84,1,61.84
T0064602,CUST_04050,2025-09-10,P00311,Loungewear,Sweatpants,White,Cashmere Blend,67.97,0.0,67.97,3,203.91
T0064603,CUST_04050,2025-10-17,P00328,Loungewear,Pajama Set,Terracotta,Poly-Spandex,47.93,5.0,45.53,1,45.53
T0064604,CUST_04050,2025-11-18,P00323,Loungewear,Lounge T-Shirt,White,Linen,68.71,10.0,61.84,2,123.68
T0064605,CUST_04050,2025-12-07,P00024,Shirts,Resort Shirt,Charcoal,Cashmere Blend,62.16,10.0,55.94,1,55.94
T0064606,CUST_04050,2026-01-07,P00326,Loungewear,Pajama Set,Charcoal,Corduroy,64.53,10.0,58.08,1,58.08
T0064607,CUST_04050,2026-01-21,P00319,Loungewear,Lounge Shorts,Olive Green,Corduroy,69.2,0.0,69.2,1,69.2
